sale_id;date;time;store_id;store_type;zone;surface;open_to_clients_hours;open_days;foot_traffic_by_hour;employee_id;monthly_salary;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;has_loyalty_card;loyalty_points_used;loyalty_points_earned;product_id;price_sold;base_price;brand;category;model;size;color;is_best_seller
V2628768300;2024-03-30;13:01;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0018;M;36;True;0;14;P040;145,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V2628768300;2024-03-30;13:01;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0018;M;36;True;0;14;G040;20,0;20,0;Echarpe;Echarpe;Echarpe;XS;None;False
V3584000278;2024-03-06;13:00;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0282;M;48;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V3206779988;2024-03-06;18:26;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0061;M;42;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V3206779988;2024-03-06;18:26;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0061;M;42;False;0;0;G030;20,0;20,0;Echarpe;Echarpe;Echarpe;L;None;False
V1356631910;2024-03-06;15:06;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0094;M;42;True;0;16;P034;166,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V1485472973;2024-03-15;18:29;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0078;F;34;False;0;0;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V6651757575;2024-03-09;18:26;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0280;M;50;True;40;15;P031;148,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V4530116381;2024-03-09;10:07;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0094;M;42;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V4530116381;2024-03-09;10:07;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0094;M;42;True;0;5;G030;40,0;40,0;Bonnet;Bonnet;Bonnet;XL;None;False
V4999027570;2024-03-02;13:32;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0048;F;29;True;0;5;P030;48,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5503065864;2024-03-23;12:13;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0282;M;48;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V8585261352;2024-03-23;15:16;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0175;M;43;False;0;0;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V8585261352;2024-03-23;15:16;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0175;M;43;False;0;0;G035;10,0;10,0;Bonnet;Bonnet;Bonnet;XL;None;False
V8585261352;2024-03-23;15:16;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0175;M;43;False;0;0;G035;20,0;20,0;Tee-short;Tee-short;Tee-short;L;None;False
V7908049722;2024-03-22;18:38;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0099;F;46;False;0;0;P031;103,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V9484013120;2024-03-23;16:48;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0105;M;37;True;0;5;P030;46,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V7030426095;2024-03-07;16:20;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0204;M;36;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V2387075938;2024-03-23;15:12;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0267;M;50;True;0;14;P040;145,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V4119688468;2024-03-28;17:04;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0077;F;61;True;0;11;P037;114,45;114,45;New Balance;Running;Elite;41;Premium Black;False
V4119688468;2024-03-28;17:04;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0077;F;61;True;0;11;G037;20,0;20,0;Bonnet;Bonnet;Bonnet;XS;None;False
V4693261892;2024-03-28;16:03;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0167;M;46;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6709160927;2024-03-01;12:57;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0113;M;63;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6709160927;2024-03-01;12:57;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0113;M;63;True;0;5;G030;30,0;30,0;Bonnet;Bonnet;Bonnet;S;None;False
V6709160927;2024-03-01;12:57;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0113;M;63;True;0;5;G030;30,0;30,0;Lunettes;Lunettes;Lunettes;M;None;False
V3718272882;2024-03-28;16:54;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0145;M;43;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V1538624000;2024-03-28;11:22;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0095;M;45;True;0;11;P037;114,45;114,45;New Balance;Running;Elite;41;Premium Black;False
V8472785702;2024-03-04;14:45;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0027;F;31;True;0;14;P040;145,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V5520787759;2024-03-20;18:46;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0294;F;43;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V2232093777;2024-03-23;15:37;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0122;M;44;True;0;15;P010;152,25;152,25;New Balance;Running;Flex;42;Red Blood;False
V1849910413;2024-03-27;16:22;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0162;M;33;True;0;15;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V1849910413;2024-03-27;16:22;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0162;M;33;True;0;15;G031;10,0;10,0;Bonnet;Bonnet;Bonnet;XS;None;False
V8573116857;2024-03-09;16:00;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0298;F;22;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V2722934460;2024-03-23;14:58;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0278;F;42;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V7061807623;2024-03-20;10:38;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0144;M;37;True;0;11;P037;114,45;114,45;New Balance;Running;Elite;41;Premium Black;False
V5262771883;2024-03-21;11:19;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0262;F;55;True;0;15;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V1066030741;2024-03-30;09:01;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0031;M;53;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5826163191;2024-03-27;13:51;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0066;M;35;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V8570010770;2024-03-27;17:41;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0129;F;34;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V8648591297;2024-03-08;15:05;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0124;F;34;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V9468735976;2024-03-18;16:23;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0275;M;33;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V8327992337;2024-03-08;13:30;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0266;M;25;True;0;5;P030;32,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V8327992337;2024-03-08;13:30;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0266;M;25;True;0;5;G030;20,0;20,0;Bonnet;Bonnet;Bonnet;XL;None;False
V1046973519;2024-03-09;12:28;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0226;F;36;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V4747551800;2024-03-21;10:10;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0005;F;28;True;0;16;P034;166,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V4492233052;2024-03-06;15:11;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0009;F;45;True;10;5;P030;58,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V4492233052;2024-03-06;15:11;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0009;F;45;True;10;5;G030;20,0;20,0;Lacets;Lacets;Lacets;M;None;False
V2286324337;2024-03-23;11:44;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0146;F;40;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V5026057779;2024-03-30;18:54;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0018;M;36;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V9457441433;2024-03-05;12:01;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0282;M;48;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5964375732;2024-03-29;10:16;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0100;F;39;True;0;16;P034;166,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V5964375732;2024-03-29;10:16;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0100;F;39;True;0;16;G034;30,0;30,0;Bonnet;Bonnet;Bonnet;XS;None;False
V6433666644;2024-03-20;10:57;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0160;M;50;True;0;15;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V6433666644;2024-03-20;10:57;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0160;M;50;True;0;15;G031;40,0;40,0;Bonnet;Bonnet;Bonnet;XS;None;False
V5371129947;2024-03-27;11:30;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0028;M;35;False;0;0;P010;152,25;152,25;New Balance;Running;Flex;42;Red Blood;False
V1898288482;2024-04-01;18:49;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0122;M;44;True;0;16;P034;112,94999999999999;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V4563556579;2024-04-18;15:44;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0298;F;22;True;0;5;P030;53,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V8199824330;2024-04-06;12:32;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0169;F;37;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6199111495;2024-04-20;14:38;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0083;F;54;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6199111495;2024-04-20;14:38;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0083;F;54;False;0;0;G030;20,0;20,0;Bonnet;Bonnet;Bonnet;XS;None;False
V5970888652;2024-04-20;11:58;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0183;M;60;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V3106536197;2024-04-19;18:17;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0130;F;37;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V3106536197;2024-04-19;18:17;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0130;F;37;False;0;0;G030;10,0;10,0;Lacets;Lacets;Lacets;XL;None;False
V1268856491;2024-04-15;17:54;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0187;F;39;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V3209238726;2024-04-12;11:04;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0268;F;38;True;0;16;P034;166,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V1976367803;2024-04-29;16:50;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0113;M;63;True;0;13;P035;115,44999999999999;135,45;New Balance;Basketball;Zoom;37;Pink;False
V7758267984;2024-04-27;10:57;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0175;M;43;False;0;0;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V7654019818;2024-04-18;16:29;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0106;M;36;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V9026316070;2024-04-24;09:25;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0099;F;46;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V8729598139;2024-04-12;13:32;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0091;M;30;False;0;0;P034;166,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V3697404025;2024-04-05;18:20;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0031;M;53;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V3697404025;2024-04-05;18:20;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0031;M;53;True;0;13;G035;40,0;40,0;Lacets;Lacets;Lacets;L;None;False
V7190023274;2024-04-25;13:22;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0258;F;41;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V7190023274;2024-04-25;13:22;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0258;F;41;False;0;0;G030;20,0;20,0;Bonnet;Bonnet;Bonnet;L;None;False
V1156310937;2024-04-27;14:32;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0079;M;38;False;0;0;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V1429632416;2024-04-12;13:26;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0166;F;33;True;0;15;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V8727987169;2024-04-05;17:35;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0256;F;48;True;0;15;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V9064672413;2024-04-26;18:37;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0197;F;29;True;0;14;P040;145,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V3007605362;2024-04-27;17:10;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0060;F;25;True;20;5;P030;57,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V7829242630;2024-04-16;12:09;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0203;M;33;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V1225135848;2024-04-04;13:48;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0113;M;63;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V2405301040;2024-04-25;15:16;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0256;F;48;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V8620423891;2024-04-15;18:34;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0281;F;37;False;0;0;P030;53,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6875219757;2024-04-25;13:50;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0083;F;54;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V3324496581;2024-04-11;12:06;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0004;M;57;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V3324496581;2024-04-11;12:06;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0004;M;57;False;0;0;G030;30,0;30,0;Bonnet;Bonnet;Bonnet;L;None;False
V1095308382;2024-04-09;09:47;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0044;F;26;True;0;5;P030;54,74;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V7760192620;2024-04-09;16:23;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0012;M;38;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V7760192620;2024-04-09;16:23;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0012;M;38;False;0;0;G030;20,0;20,0;Lacets;Lacets;Lacets;S;None;False
V7760192620;2024-04-09;16:23;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0012;M;38;False;0;0;G030;30,0;30,0;Tee-short;Tee-short;Tee-short;L;None;False
V6688648309;2024-04-05;18:30;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0081;M;34;False;0;0;P031;137,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V8463805528;2024-04-13;14:05;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0220;M;42;True;40;5;P030;55,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V3668075558;2024-04-22;18:51;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0281;F;37;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6991307856;2024-04-12;14:49;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0234;F;60;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6991307856;2024-04-12;14:49;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0234;F;60;True;0;5;G030;20,0;20,0;Echarpe;Echarpe;Echarpe;XS;None;False
V8298019920;2024-04-17;18:55;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0026;M;50;True;40;5;P030;55,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V7336184722;2024-04-19;11:51;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0222;M;49;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V9245488960;2024-04-08;15:06;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0272;M;50;True;20;5;P030;57,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V9245488960;2024-04-08;15:06;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0272;M;50;True;20;5;G030;30,0;30,0;Bonnet;Bonnet;Bonnet;L;None;False
V2448869000;2024-04-24;16:08;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0006;M;44;True;0;16;P034;166,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V1179049397;2024-04-01;11:08;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0168;M;35;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V1179049397;2024-04-01;11:08;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0168;M;35;True;0;13;G035;10,0;10,0;Lacets;Lacets;Lacets;M;None;False
V8320941040;2024-04-16;18:11;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0008;F;42;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V1081040407;2024-04-27;11:18;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0273;F;53;True;0;5;P030;46,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V4309717908;2024-04-08;15:41;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0027;F;31;True;0;15;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V7187027520;2024-04-05;11:31;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0166;F;33;True;0;15;P010;152,25;152,25;New Balance;Running;Flex;42;Red Blood;False
V6252358014;2024-04-02;16:59;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0189;M;34;False;0;0;P035;128,67999999999998;135,45;New Balance;Basketball;Zoom;37;Pink;False
V6903131445;2024-04-23;13:20;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0243;F;49;True;0;10;P035;108,35999999999999;135,45;New Balance;Basketball;Zoom;37;Pink;False
V3093382557;2024-04-27;09:09;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0214;F;53;False;0;0;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V2530855490;2024-04-09;18:58;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0084;F;43;False;0;0;P037;88,45;114,45;New Balance;Running;Elite;41;Premium Black;False
V2113557870;2024-04-19;09:41;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0003;M;57;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
